
0.893333333333 --- {'classify__C': 400.0, 'classify__tol': 1e-08, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.893333333333 --- {'classify__C': 500.0, 'classify__tol': 1e-05, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.893333333333 --- {'classify__C': 500.0, 'classify__tol': 1e-08, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.893333333333 --- {'classify__C': 900.0, 'classify__tol': 1e-05, 'classify__gamma': 3, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.893333333333 --- {'classify__C': 900.0, 'classify__tol': 1e-08, 'classify__gamma': 3, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.893333333333 --- {'classify__C': 1000.0, 'classify__tol': 1e-05, 'classify__gamma': 3, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.893333333333 --- {'classify__C': 1000.0, 'classify__tol': 1e-08, 'classify__gamma': 3, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.892345679012 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 2, 'classify__gamma': 1}
0.892345679012 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 2, 'classify__gamma': 1}
0.891358024691 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 3, 'classify__gamma': 5}
0.891358024691 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 3, 'classify__gamma': 5}
0.890864197531 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 3, 'classify__gamma': 5}
0.890864197531 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 3, 'classify__gamma': 5}
0.89037037037 --- {'classify__C': 500.0, 'classify__tol': 1e-05, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.89037037037 --- {'classify__C': 500.0, 'classify__tol': 1e-08, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.89037037037 --- {'classify__C': 600.0, 'classify__tol': 1e-05, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.89037037037 --- {'classify__C': 600.0, 'classify__tol': 1e-08, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.889382716049 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 3, 'classify__gamma': 5}
0.889382716049 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 3, 'classify__gamma': 5}
0.889382716049 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 3, 'classify__gamma': 5}
0.889382716049 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 3, 'classify__gamma': 5}
0.889382716049 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 3, 'classify__gamma': 5}
0.889382716049 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 3, 'classify__gamma': 5}
0.889382716049 --- {'classify__C': 400.0, 'classify__tol': 1e-05, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.889382716049 --- {'classify__C': 400.0, 'classify__tol': 1e-08, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.889382716049 --- {'classify__C': 800.0, 'classify__tol': 1e-05, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.889382716049 --- {'classify__C': 800.0, 'classify__tol': 1e-08, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.888888888889 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 3, 'classify__gamma': 4}
0.888888888889 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 3, 'classify__gamma': 4}
0.888888888889 --- {'classify__C': 900.0, 'classify__tol': 1e-05, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.888888888889 --- {'classify__C': 900.0, 'classify__tol': 1e-08, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.888888888889 --- {'classify__C': 1000.0, 'classify__tol': 1e-05, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.888888888889 --- {'classify__C': 1000.0, 'classify__tol': 1e-08, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.888395061728 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 3, 'classify__gamma': 5}
0.888395061728 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 3, 'classify__gamma': 5}
0.888395061728 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 3, 'classify__gamma': 4}
0.888395061728 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 3, 'classify__gamma': 4}
0.888395061728 --- {'classify__C': 600.0, 'classify__tol': 1e-05, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.888395061728 --- {'classify__C': 600.0, 'classify__tol': 1e-08, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.887901234568 --- {'classify__C': 700.0, 'classify__tol': 1e-05, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.887901234568 --- {'classify__C': 700.0, 'classify__tol': 1e-08, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.887407407407 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 3, 'classify__gamma': 3}
0.887407407407 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 3, 'classify__gamma': 3}
0.887407407407 --- {'classify__C': 800.0, 'classify__tol': 1e-05, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.887407407407 --- {'classify__C': 800.0, 'classify__tol': 1e-08, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.886913580247 --- {'classify__C': 700.0, 'classify__tol': 1e-05, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.886913580247 --- {'classify__C': 700.0, 'classify__tol': 1e-08, 'classify__gamma': 4, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.886419753086 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 3, 'classify__gamma': 5}
0.886419753086 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 3, 'classify__gamma': 5}
0.886419753086 --- {'classify__C': 900.0, 'classify__tol': 1e-05, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.886419753086 --- {'classify__C': 900.0, 'classify__tol': 1e-08, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.885925925926 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 3, 'classify__gamma': 3}
0.885925925926 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 3, 'classify__gamma': 3}
0.885432098765 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 3, 'classify__gamma': 4}
0.885432098765 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 3, 'classify__gamma': 4}
0.885432098765 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 3, 'classify__gamma': 4}
0.885432098765 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 3, 'classify__gamma': 4}
0.885432098765 --- {'classify__C': 1000.0, 'classify__tol': 1e-05, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.885432098765 --- {'classify__C': 1000.0, 'classify__tol': 1e-08, 'classify__gamma': 5, 'classify__cache_size': 4096, 'classify__kernel': 'rbf'}
0.884938271605 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 3}
0.884938271605 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 3}
0.884938271605 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 3, 'classify__gamma': 4}
0.884938271605 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 3, 'classify__gamma': 4}
0.884444444444 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 5}
0.884444444444 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 5}
0.884444444444 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 3, 'classify__gamma': 4}
0.884444444444 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 3, 'classify__gamma': 4}
0.884444444444 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 3, 'classify__gamma': 2}
0.884444444444 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 3, 'classify__gamma': 2}
0.884444444444 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 3, 'classify__gamma': 5}
0.884444444444 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 3, 'classify__gamma': 5}
0.884444444444 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 3, 'classify__gamma': 3}
0.884444444444 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 3, 'classify__gamma': 3}
0.884444444444 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 3, 'classify__gamma': 2}
0.884444444444 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 3, 'classify__gamma': 2}
0.884444444444 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 3, 'classify__gamma': 4}
0.884444444444 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 3, 'classify__gamma': 4}
0.884444444444 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 3, 'classify__gamma': 3}
0.884444444444 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 3, 'classify__gamma': 3}
0.884444444444 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 3, 'classify__gamma': 3}
0.884444444444 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 3, 'classify__gamma': 3}
0.883950617284 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 3, 'classify__gamma': 2}
0.883950617284 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 3, 'classify__gamma': 2}
0.883950617284 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 3, 'classify__gamma': 2}
0.883950617284 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 3, 'classify__gamma': 2}
0.883950617284 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 3, 'classify__gamma': 3}
0.883950617284 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 3, 'classify__gamma': 3}
0.883456790123 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 3, 'classify__gamma': 3}
0.883456790123 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 3, 'classify__gamma': 3}
0.883456790123 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 3, 'classify__gamma': 3}
0.883456790123 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 3, 'classify__gamma': 3}
0.883456790123 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 3, 'classify__gamma': 2}
0.883456790123 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 3, 'classify__gamma': 2}
0.883456790123 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 3, 'classify__gamma': 4}
0.883456790123 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 3, 'classify__gamma': 4}
0.883456790123 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 3, 'classify__gamma': 2}
0.883456790123 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 3, 'classify__gamma': 2}
0.882962962963 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 4}
0.882962962963 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 4}
0.882962962963 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 3, 'classify__gamma': 4}
0.882962962963 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 3, 'classify__gamma': 4}
0.882962962963 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 3, 'classify__gamma': 2}
0.882962962963 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 3, 'classify__gamma': 2}
0.882962962963 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 3, 'classify__gamma': 2}
0.882962962963 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 3, 'classify__gamma': 2}
0.881975308642 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 3, 'classify__gamma': 2}
0.881975308642 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 3, 'classify__gamma': 2}
0.881975308642 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 3, 'classify__gamma': 5}
0.881975308642 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 3, 'classify__gamma': 5}
0.881975308642 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 3, 'classify__gamma': 3}
0.881975308642 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 3, 'classify__gamma': 3}
0.881481481481 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 3, 'classify__gamma': 1}
0.881481481481 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 3, 'classify__gamma': 1}
0.88 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 3, 'classify__gamma': 1}
0.88 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 3, 'classify__gamma': 1}
0.87950617284 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 2}
0.87950617284 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 2}
0.87950617284 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 3, 'classify__gamma': 1}
0.87950617284 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 3, 'classify__gamma': 1}
0.879012345679 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 3, 'classify__gamma': 1}
0.879012345679 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 3, 'classify__gamma': 1}
0.878518518519 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 3, 'classify__gamma': 1}
0.878518518519 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 3, 'classify__gamma': 1}
0.875555555556 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 3, 'classify__gamma': 1}
0.875555555556 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 3, 'classify__gamma': 1}
0.872098765432 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 3, 'classify__gamma': 1}
0.872098765432 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 3, 'classify__gamma': 1}
0.871604938272 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 3, 'classify__gamma': 1}
0.871604938272 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 3, 'classify__gamma': 1}
0.868148148148 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 4, 'classify__gamma': 5}
0.868148148148 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 4, 'classify__gamma': 5}
0.867654320988 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 4, 'classify__gamma': 5}
0.867654320988 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 700.0, 'classify__degree': 4, 'classify__gamma': 5}
0.867160493827 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 4, 'classify__gamma': 5}
0.867160493827 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 4, 'classify__gamma': 5}
0.866666666667 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 3, 'classify__gamma': 1}
0.866666666667 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 3, 'classify__gamma': 1}
0.866666666667 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 4, 'classify__gamma': 5}
0.866666666667 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 800.0, 'classify__degree': 4, 'classify__gamma': 5}
0.866172839506 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 4, 'classify__gamma': 5}
0.866172839506 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 4, 'classify__gamma': 5}
0.865679012346 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 4, 'classify__gamma': 5}
0.865679012346 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 4, 'classify__gamma': 5}
0.863209876543 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 4, 'classify__gamma': 5}
0.863209876543 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 4, 'classify__gamma': 5}
0.863209876543 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 4, 'classify__gamma': 4}
0.863209876543 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 900.0, 'classify__degree': 4, 'classify__gamma': 4}
0.863209876543 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 4, 'classify__gamma': 4}
0.863209876543 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 1000.0, 'classify__degree': 4, 'classify__gamma': 4}
0.862716049383 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 4, 'classify__gamma': 4}
0.862716049383 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 200.0, 'classify__degree': 4, 'classify__gamma': 4}
0.861728395062 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 4, 'classify__gamma': 3}
0.861728395062 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 500.0, 'classify__degree': 4, 'classify__gamma': 3}
0.861728395062 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 4, 'classify__gamma': 3}
0.861728395062 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 600.0, 'classify__degree': 4, 'classify__gamma': 3}
0.861234567901 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 4, 'classify__gamma': 4}
0.861234567901 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 4, 'classify__gamma': 4}
0.861234567901 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 4, 'classify__gamma': 5}
0.861234567901 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 100.0, 'classify__degree': 4, 'classify__gamma': 5}
0.861234567901 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 4, 'classify__gamma': 5}
0.861234567901 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 300.0, 'classify__degree': 4, 'classify__gamma': 5}
0.861234567901 --- {'classify__tol': 1e-05, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 4, 'classify__gamma': 4}
0.861234567901 --- {'classify__tol': 1e-08, 'classify__cache_size': 4096, 'classify__kernel': 'poly', 'classify__C': 400.0, 'classify__degree': 4, 'classify__gamma': 4}
